tax_id	Org_name	GeneID	CurrentID	Status	Symbol	Aliases	description	other_designations	map_location	chromosome	genomic_nucleotide_accession.version	start_position_on_the_genomic_accession	end_position_on_the_genomic_accession	orientation	exon_count	OMIM	
38626	Phascolarctos cinereus	110203905	0	live	LOC110203905		testosterone 17-beta-dehydrogenase 3-like	testosterone 17-beta-dehydrogenase 3-like		Un	NW_018344472.1	23408	36755	plus	6		
8019	Oncorhynchus kisutch	109895148	0	live	LOC109895148		testosterone 17-beta-dehydrogenase 3-like	testosterone 17-beta-dehydrogenase 3-like		LG8	NC_034181.2	18578314	18591977	minus	11		
109280	Hippocampus comes	109520675	0	live	LOC109520675		testosterone 17-beta-dehydrogenase 3-like	testosterone 17-beta-dehydrogenase 3-like		Un	NW_017805532.1	9882	13474	plus	6		
7962	Cyprinus carpio	109095009	0	live	LOC109095009		testosterone 17-beta-dehydrogenase 3	testosterone 17-beta-dehydrogenase 3		A8	NC_056579.1	14622766	14631475	plus	11		
9974	Manis javanica	108391004	0	live	LOC108391004		testosterone 17-beta-dehydrogenase 3-like	LOW QUALITY PROTEIN: testosterone 17-beta-dehydrogenase 3-like		Un	NW_023452206.1	457254	473453	plus	8		
307959	Sinocyclocheilus rhinocerous	107724886	0	live	LOC107724886		testosterone 17-beta-dehydrogenase 3-like	testosterone 17-beta-dehydrogenase 3-like		Un	NW_015660140.1	109630	116687	plus	11		
307959	Sinocyclocheilus rhinocerous	107711818	0	live	LOC107711818		testosterone 17-beta-dehydrogenase 3-like	testosterone 17-beta-dehydrogenase 3-like		Un	NW_015650363.1	1096233	1102133	plus	11		
1608454	Sinocyclocheilus anshuiensis	107680221	0	live	LOC107680221		testosterone 17-beta-dehydrogenase 3-like	testosterone 17-beta-dehydrogenase 3-like		Un	NW_015538026.1	3588700	3595131	plus	11		
1608454	Sinocyclocheilus anshuiensis	107669610	0	live	LOC107669610		testosterone 17-beta-dehydrogenase 3-like	testosterone 17-beta-dehydrogenase 3-like		Un	NW_015554102.1	132139	140655	minus	11		
75366	Sinocyclocheilus grahami	107594530	0	live	LOC107594530		testosterone 17-beta-dehydrogenase 3-like	testosterone 17-beta-dehydrogenase 3-like		Un	NW_015505364.1	196051	201496	minus	7		
202946	Apteryx mantelli mantelli	106490054	0	live	LOC106490054		testosterone 17-beta-dehydrogenase 3-like	testosterone 17-beta-dehydrogenase 3-like		Un	NW_013997504.1	56982	84388	minus	9		
240206	Pterocles gutturalis	104471083	0	live	LOC104471083		testosterone 17-beta-dehydrogenase 3-like	testosterone 17-beta-dehydrogenase 3-like		Un	NW_010155972.1	1283	10254	plus	8		
121530	Tauraco erythrolophus	104375482	0	live	LOC104375482		testosterone 17-beta-dehydrogenase 3-like	testosterone 17-beta-dehydrogenase 3-like		Un	NW_010055161.1	82514	113971	minus	12		
441894	Struthio camelus australis	104139668	0	live	LOC104139668		testosterone 17-beta-dehydrogenase 3-like	testosterone 17-beta-dehydrogenase 3-like		Un	NW_009270647.1	38856	109496	plus	12		
9798	Equus przewalskii	103556464	0	live	LOC103556464		testosterone 17-beta-dehydrogenase 3-like	testosterone 17-beta-dehydrogenase 3-like		Un	NW_007674304.1	19100	34947	plus	10		
13616	Monodelphis domestica	103105431	0	live	LOC103105431		testosterone 17-beta-dehydrogenase 3-like	testosterone 17-beta-dehydrogenase 3-like		Un	NW_001583191.1	2822	6881	plus	3		
8083	Xiphophorus maculatus	102236840	0	live	LOC102236840		testosterone 17-beta-dehydrogenase 3-like	testosterone 17-beta-dehydrogenase 3-like		11	NC_036453.1	20478790	20484611	plus	12		
10181	Heterocephalus glaber	101706276	0	live	LOC101706276		testosterone 17-beta-dehydrogenase 3-like	testosterone 17-beta-dehydrogenase 3-like		Un	NW_004624907.1	2094983	2121679	plus	10		
10090	Mus musculus	545123	0	live	Cyp2d11	Cyp2d, P450-2D	cytochrome P450, family 2, subfamily d, polypeptide 11	cytochrome P450 2D11|CYPIID11|cytochrome P450, 2d11|cytochrome P450-16-alpha|cytochrome P450CC|testosterone 16-alpha hydroxylase	15 38.58 cM	15	NC_000081.7	82273355	82278223	minus	9		
9483	Callithrix jacchus	100415565	0	live	HSD17B8		hydroxysteroid 17-beta dehydrogenase 8	estradiol 17-beta-dehydrogenase 8|17-beta-HSD 8|17-beta-hydroxysteroid dehydrogenase 8|17-beta-hydroxysteroid dehydrogenase type 8|3-oxoacyl-[acyl-carrier-protein] reductase|Estradiol 17-beta-dehydrogenase 8|Testosterone 17-beta-dehydrogenase 8		4	NC_071445.1	37537026	37539403	plus	9		
9913	Bos taurus	616934	0	live	HSD17B3		hydroxysteroid 17-beta dehydrogenase 3	17-beta-hydroxysteroid dehydrogenase type 3|testosterone 17-beta-dehydrogenase 3		8	NC_037335.1	82961048	83014357	minus	11		
10036	Mesocricetus auratus	101826326	0	live	LOC101826326	CP450, CYP2A9, CYPIIA9	cytochrome P450 2A9-like	cytochrome P450 2A9|Cytochrome P450 2A9|Cytochrome P450-MC1-R|Testosterone 7-alpha-hydroxylase|cytochrome P-450 2A9|cytochrome P-450 form 1-related protein		Un	NW_024429216.1	8265135	8274783	minus	9		
84645	Labeo rohita	127170181	0	live	hsd17b3	H4Q32_007213	hydroxysteroid (17-beta) dehydrogenase 3	17-beta-hydroxysteroid dehydrogenase type 3|Testosterone 17-beta-dehydrogenase 3		8	NC_066876.1	16525598	16544623	minus	11		
89248	Equus quagga	124240762	0	live	HSD17B3		hydroxysteroid 17-beta dehydrogenase 3	17-beta-hydroxysteroid dehydrogenase type 3|testosterone 17-beta-dehydrogenase 3		6	NC_060272.1	83887737	83927394	plus	12		
90988	Pimephales promelas	120469553	0	live	hsd20b2	F2P79_006861	hydroxysteroid (20-beta) dehydrogenase 2	hydroxysteroid (20-beta) dehydrogenase 2|testosterone 17-beta-dehydrogenase		Un	NW_024121876.1	15260838	15269292	plus	11		
90988	Pimephales promelas	120469251	0	live	hsd17b12a	F2P79_020778	hydroxysteroid (17-beta) dehydrogenase 12a	very-long-chain 3-oxoacyl-CoA reductase-A|testosterone 17-beta-dehydrogenase		Un	NW_024121865.1	2573053	2589054	minus	11		
90988	Pimephales promelas	120464879	0	live	hsd17b12b	F2P79_019449	hydroxysteroid (17-beta) dehydrogenase 12b	very-long-chain 3-oxoacyl-CoA reductase-B|testosterone 17-beta-dehydrogenase		Un	NW_024121721.1	840387	867939	minus	11		
118200	Dryobates pubescens	104298795	0	live	HSD17B3	N307_11202	hydroxysteroid 17-beta dehydrogenase 3	17-beta-hydroxysteroid dehydrogenase type 3|Testosterone 17-beta-dehydrogenase 3		Z	NC_071657.1	29293038	29316119	minus	11		
9601	Pongo abelii	100174617	0	live	AKR1C3	CR201_G0046709, DD-3, DD3, HA1753	aldo-keto reductase family 1 member C3	aldo-keto reductase family 1 member C3|17-beta-HSD 5|17-beta-hydroxysteroid dehydrogenase type 5|3-alpha-HSD type 2|3-alpha-HSD type II, brain|3-alpha-hydroxysteroid dehydrogenase type 2|Aldo-keto reductase family 1 member C3 homolog|PGFS|aldo-keto reductase family 1, member C3 (3-alpha hydroxysteroid dehydrogenase, type II)|chlordecone reductase homolog HAKRb|dihydrodiol dehydrogenase 3|dihydrodiol dehydrogenase type I|indanol dehydrogenase|prostaglandin F synthase|testosterone 17-beta-dehydrogenase 5|trans-1,2-dihydrobenzene-1,2-diol dehydrogenase		10	NC_071995.1	5165068	5178221	plus	9		
66420	Papilio xuthus	106123909	0	live	LOC106123909		nucleoside diphosphate-linked moiety X motif 19, mitochondrial-like	nucleoside diphosphate-linked moiety X motif 19, mitochondrial-like|testosterone-regulated protein rp2		Un	NW_013532703.1	14839766	14843980	minus	7		
10181	Heterocephalus glaber	101723489	0	live	LOC101723489	GW7_14968	very-long-chain 3-oxoacyl-CoA reductase-B	very-long-chain 3-oxoacyl-CoA reductase-B|Testosterone 17-beta-dehydrogenase 3		Un	NW_004624907.1	2062425	2064613	minus	6		
9606	Homo sapiens	1588	0	live	CYP19A1	ARO, ARO1, CPV1, CYAR, CYP19, CYPXIX, P-450AROM	cytochrome P450 family 19 subfamily A member 1	aromatase|cytochrome P-450AROM|cytochrome P450 19A1|cytochrome P450, family 19, subfamily A, polypeptide 1|cytochrome P450, subfamily XIX (aromatization of androgens)|estrogen synthase|estrogen synthetase|flavoprotein-linked monooxygenase|microsomal monooxygenase	15q21.2	15	NC_000015.10	51208057	51338596	minus	18	107910	
9606	Homo sapiens	6716	0	live	SRD5A2		steroid 5 alpha-reductase 2	3-oxo-5-alpha-steroid 4-dehydrogenase 2|5 alpha-SR2|S5AR 2|SR type 2|steroid-5-alpha-reductase, alpha polypeptide 2 (3-oxo-5 alpha-steroid delta 4-dehydrogenase alpha 2)|type II 5-alpha reductase	2p23.1	2	NC_000002.12	31522480	31663009	minus	9	607306	
9606	Homo sapiens	79068	0	live	FTO	ALKBH9, BMIQ14, GDFD	FTO alpha-ketoglutarate dependent dioxygenase	alpha-ketoglutarate-dependent dioxygenase FTO|AlkB homolog 9|U6 small nuclear RNA (2'-O-methyladenosine-N(6)-)-demethylase FTO|U6 small nuclear RNA N(6)-methyladenosine-demethylase FTO|fat mass and obesity associated|fat mass and obesity-associated protein|m6A(m)-demethylase FTO|mRNA (2'-O-methyladenosine-N(6)-)-demethylase FTO|mRNA N(6)-methyladenosine demethylase FTO|tRNA N1-methyl adenine demethylase FTO	16q12.2	16	NC_000016.10	53703963	54121941	plus	17	610966	
9606	Homo sapiens	389421	0	live	LIN28B	CSDD2	lin-28 homolog B	protein lin-28 homolog B|Lin-28.2|lin-28B	6q16.3-q21	6	NC_000006.12	104937026	105083332	plus	7	611044	
9606	Homo sapiens	3292	0	live	HSD17B1	17-beta-HSD, 20-alpha-HSD, E2DH, EDH17B2, EDHB17, HSD17, SDR28C1	hydroxysteroid 17-beta dehydrogenase 1	17-beta-hydroxysteroid dehydrogenase type 1|17-beta-HSD 1|20 alpha-hydroxysteroid dehydrogenase|estradiol 17-beta-dehydrogenase 1|placental 17-beta-hydroxysteroid dehydrogenase|short chain dehydrogenase/reductase family 28C member 1|short chain dehydrogenase/reductase family 28CE, member 1	17q21.2	17	NC_000017.11	42552923	42555214	plus	6	109684	
9606	Homo sapiens	7439	0	live	BEST1	ARB, BEST, BMD, Best1V1Delta2, RP50, TU15B, VMD2	bestrophin 1	bestrophin-1|Best disease|vitelliform macular dystrophy protein 2	11q12.3	11	NC_000011.10	61949821	61965515	plus	13	607854	
9606	Homo sapiens	2495	0	live	FTH1	FHC, FTH, FTHL6, HFE5, PIG15, PLIF	ferritin heavy chain 1	ferritin heavy chain|apoferritin|cell proliferation-inducing gene 15 protein|ferritin H subunit|ferritin, heavy polypeptide 1|placenta immunoregulatory factor|proliferation-inducing protein 15	11q12.3	11	NC_000011.10	61964285	61967634	minus	4	134770	
10116	Rattus norvegicus	24208	0	live	Ar	Andr, Tfm	androgen receptor	androgen receptor|androgen receptor (Testicular feminization), same as Tfm|dihydrotestosterone receptor|nuclear receptor subfamily 3 group C member 4	Xq22	X	NC_051356.1	63104771	63273934	plus	8		
9606	Homo sapiens	93649	0	live	MYOCD	MGBL, MYCD	myocardin	myocardin	17p12	17	NC_000017.11	12665890	12768949	plus	15	606127	
9606	Homo sapiens	367	0	live	AR	AIS8, DHTR, HUMARA, HYSP1, KD, NR3C4, SBMA, SMAX1, TFM, AR	androgen receptor	androgen receptor|dihydrotestosterone receptor|nuclear receptor subfamily 3 group C member 4	Xq12	X	NC_000023.11	67544021	67730619	plus	11	313700	
9606	Homo sapiens	9513	0	live	FXR2	FMR1L2P, FXR2	FMR1 autosomal homolog 2	RNA-binding protein FXR2	17p13.1	17	NC_000017.11	7591230	7614897	minus	18	605339	
9606	Homo sapiens	1580	0	live	CYP4B1	CYPIVB1, P-450HP	cytochrome P450 family 4 subfamily B member 1	cytochrome P450 4B1|cytochrome P450, family 4, subfamily B, polypeptide 1|cytochrome P450, subfamily IVB, polypeptide 1|cytochrome P450-HP|microsomal monooxygenase	1p33	1	NC_000001.11	46799046	46819413	plus	12	124075	
9606	Homo sapiens	6092	0	live	ROBO2	SAX3	roundabout guidance receptor 2	roundabout homolog 2|roundabout, axon guidance receptor, homolog 2	3p12.3	3	NC_000003.12	75906675	77649964	plus	34	602431	
9606	Homo sapiens	482	0	live	ATP1B2	AMOG	ATPase Na+/K+ transporting subunit beta 2	sodium/potassium-transporting ATPase subunit beta-2|ATPase, Na+/K+ transporting, beta 2 polypeptide|Na, K-ATPase beta-2 polypeptide|adhesion molecule in glia|adhesion molecule on glia|sodium pump subunit beta-2|sodium-potassium ATPase subunit beta 2 (non-catalytic)|sodium/potassium-dependent ATPase beta-2 subunit|sodium/potassium-dependent ATPase subunit beta-2|sodium/potassium-transporting ATPase beta-2 chain	17p13.1	17	NC_000017.11	7646627	7657770	plus	8	182331	
9606	Homo sapiens	55033	0	live	FKBP14	EDSKMH, EDSKSCL2, FKBP22, IPBP12	FKBP prolyl isomerase 14	peptidyl-prolyl cis-trans isomerase FKBP14|22 kDa FK506-binding protein|22 kDa FKBP|FK506 binding protein 14, 22 kDa|FK506-binding protein 14|FKBP-22|PPIase FKBP14|rotamase	7p14.3	7	NC_000007.14	30005923	30026702	minus	6	614505	
9606	Homo sapiens	1576	0	live	CYP3A4	CP33, CP34, CYP3A, CYP3A3, CYPIIIA3, CYPIIIA4, HLP, NF-25, P450C3, P450PCN1, VDDR3	cytochrome P450 family 3 subfamily A member 4	cytochrome P450 3A4|1,4-cineole 2-exo-monooxygenase|1,8-cineole 2-exo-monooxygenase|P450-III, steroid inducible|albendazole monooxygenase (sulfoxide-forming)|albendazole sulfoxidase|cholesterol 25-hydroxylase|cytochrome P450 3A3|cytochrome P450 HLp|cytochrome P450 NF-25|cytochrome P450, family 3, subfamily A, polypeptide 4|cytochrome P450, subfamily IIIA (niphedipine oxidase), polypeptide 3|cytochrome P450, subfamily IIIA (niphedipine oxidase), polypeptide 4|cytochrome P450-PCN1|glucocorticoid-inducible P450|nifedipine oxidase|quinine 3-monooxygenase|taurochenodeoxycholate 6-alpha-hydroxylase	7q22.1	7	NC_000007.14	99756967	99784184	minus	13	124010	
9606	Homo sapiens	84725	0	live	PLEKHA8	FAPP2	pleckstrin homology domain containing A8	pleckstrin homology domain-containing family A member 8|PH domain-containing family A member 8|phosphatidylinositol 4-phosphate adaptor protein-2|phosphatidylinositol-four-phosphate adapter protein 2|phosphoinositol 4-phosphate adapter protein 2|pleckstrin homology domain containing, family A (phosphoinositide binding specific) member 8|serologically defined breast cancer antigen NY-BR-86	7p14.3	7	NC_000007.14	30028412	30130483	plus	19	608639	
9606	Homo sapiens	30845	0	live	EHD3	PAST3	EH domain containing 3	EH domain-containing protein 3|PAST homolog 3	2p23.1	2	NC_000002.12	31234152	31269451	plus	7	605891	
10090	Mus musculus	11835	0	live	Ar	Tfm	androgen receptor	androgen receptor|dihydrotestosterone receptor|nuclear receptor subfamily 3 group C member 4|testicular feminization	X 42.82 cM	X	NC_000086.8	97192363	97366824	plus	8		
9606	Homo sapiens	112483	0	live	SAT2	SSAT-2, SSAT2	spermidine/spermine N1-acetyltransferase family member 2	thialysine N-epsilon-acetyltransferase|diamine N-acetyltransferase 2|diamine acetyltransferase 2|polyamine N-acetyltransferase 2|spermidine/spermine N(1)-acetyltransferase 2	17p13.1	17	NC_000017.11	7626234	7627876	minus	6	611463	
10116	Rattus norvegicus	64677	0	live	Srd5a2	S5AR 2	steroid 5 alpha-reductase 2	3-oxo-5-alpha-steroid 4-dehydrogenase 2|5 alpha-SR2|SR type 2|steroid-5-alpha-reductase, alpha polypeptide 2 (3-oxo-5 alpha-steroid delta 4-dehydrogenase alpha 2)	6q14	6	NC_051341.1	21426225	21465727	plus	5		
9606	Homo sapiens	130916	0	live	MTERF4	MTERFD2	mitochondrial transcription termination factor 4	transcription termination factor 4, mitochondrial|MTERF domain-containing protein 2	2q37.3	2	NC_000002.12	241042586	241102287	minus	10	615393	
9606	Homo sapiens	55628	0	live	ZNF407	SIMHA	zinc finger protein 407	zinc finger protein 407	18q22.3	18	NC_000018.10	74597870	75065671	plus	13	615894	
10090	Mus musculus	15485	0	live	Hsd17b1	17HSDB1, 17beta-HSD, E2DH, Hsd17ba	hydroxysteroid (17-beta) dehydrogenase 1	17-beta-hydroxysteroid dehydrogenase type 1|17-beta-HSD 1|estradiol 17-beta-dehydrogenase 1	11 64.17 cM	11	NC_000077.7	100968792	100972014	plus	6		
9606	Homo sapiens	25992	0	live	SNED1	IRE-BP1, SST3, Snep	sushi, nidogen and EGF like domains 1	sushi, nidogen and EGF-like domain-containing protein 1|insulin responsive sequence DNA binding protein-1	2q37.3	2	NC_000002.12	240997650	241095568	plus	36	616634	
7955	Danio rerio	393335	0	live	hsd17b3	zgc:64019	hydroxysteroid (17-beta) dehydrogenase 3	17-beta-hydroxysteroid dehydrogenase type 3|testosterone 17-beta-dehydrogenase 3|17-beta-HSD 3|short chain dehydrogenase/reductase family 12C member 2|testicular 17-beta-hydroxysteroid dehydrogenase		8	NC_007119.7	29854415	29876413	plus	11		
9606	Homo sapiens	101927581	0	live	CCDC182		coiled-coil domain containing 182	coiled-coil domain-containing protein 182|coiled-coil domain-containing protein ENSP00000299415	17q22	17	NC_000017.11	57744495	57745299	minus	1		
9606	Homo sapiens	100616369	0	live	MIR4713		microRNA 4713	hsa-mir-4713	15q21.2	15	NC_000015.10	51242190	51242264	plus	1		
10116	Rattus norvegicus	25322	0	live	Hsd17b1	17BHD1	hydroxysteroid (17-beta) dehydrogenase 1	estradiol 17-beta-dehydrogenase 1|17-beta-HSD 1|17-beta-hydroxysteroid dehydrogenase type 1|Hydroxysteroid dehydrogenase 17 beta, type 1	10q31	10	NC_051345.1	86009728	86011928	plus	6		
10116	Rattus norvegicus	171516	0	live	Akr1c3	Akr1c18	aldo-keto reductase family 1, member C3	aldo-keto reductase family 1 member C18|20-alpha-HSD|20-alpha-hydroxysteroid dehydrogenase|20alpha-hydroxysteroid dehydrogenase|HSD1|aldo-keto reductase family 1, member C18|aldo-keto reductase family 1, member C3 (3-alpha hydroxysteroid dehydrogenase, type II)	17q12.2	17	NC_051352.1	66110970	66127867	plus	9		
10116	Rattus norvegicus	25147	0	live	Cyp19a1	Aromatase, Cyp19, Cyp19a, p450arom	cytochrome P450, family 19, subfamily a, polypeptide 1	aromatase|CYPXIX|Cytochrome P450, 19, aromatase|P-450AROM|cytochrome P-450AROM|cytochrome P450 19A1|cytochrome P450 19A1-like|cytochrome P450 family 19 subfamily a|cytochrome P450, subfamily 19|estrogen synthase|estrogen synthetase	8q24	8	NC_051343.1	54553165	54580758	minus	10		
9606	Homo sapiens	6715	0	live	SRD5A1	S5AR 1	steroid 5 alpha-reductase 1	3-oxo-5-alpha-steroid 4-dehydrogenase 1|SR type 1|steroid 5-alpha-reductase type I|steroid-5-alpha-reductase, alpha polypeptide 1 (3-oxo-5 alpha-steroid delta 4-dehydrogenase alpha 1)	5p15.31	5	NC_000005.10	6633440	6674386	plus	7	184753	
9606	Homo sapiens	1555	0	live	CYP2B6	CPB6, CYP2B, CYP2B7, CYP2B7P, CYPIIB6, EFVM, IIB1, P450	cytochrome P450 family 2 subfamily B member 6	cytochrome P450 2B6|1,4-cineole 2-exo-monooxygenase|cytochrome P450 IIB1|cytochrome P450, family 2, subfamily B, polypeptide 6|cytochrome P450, subfamily IIB (phenobarbital-inducible), polypeptide 6	19q13.2	19	NC_000019.10	40991282	41018398	plus	9	123930	
9606	Homo sapiens	1645	0	live	AKR1C1	2-ALPHA-HSD, 20-ALPHA-HSD, C9, DD1, DD1/DD2, DDH, DDH1, H-37, HAKRC, HBAB, MBAB	aldo-keto reductase family 1 member C1	aldo-keto reductase family 1 member C1|20 alpha-hydroxysteroid dehydrogenase|aldo-keto reductase C|chlordecone reductase homolog HAKRC|dihydrodiol dehydrogenase 1|dihydrodiol dehydrogenase 1/2|dihydrodiol dehydrogenase 1; 20-alpha (3-alpha)-hydroxysteroid dehydrogenase|hepatic dihydrodiol dehydrogenase|high-affinity hepatic bile acid-binding protein|indanol dehydrogenase|trans-1,2-dihydrobenzene-1,2-diol dehydrogenase|type II 3-alpha-hydroxysteroid dehydrogenase	10p15.1	10	NC_000010.11	4963415	4983283	plus	9	600449	
10116	Rattus norvegicus	25557	0	live	Star		steroidogenic acute regulatory protein	steroidogenic acute regulatory protein, mitochondrial|START domain-containing protein 1|stARD1	16q12.4	16	NC_051351.1	66267094	66274368	minus	7		
10116	Rattus norvegicus	252931	0	live	Cyp3a18		cytochrome P450, family 3, subfamily a, polypeptide 18	cytochrome P450 3A18|CYPIIIA18|P450(6)beta-2|cytochrome P450(6)beta-2|cytochrome P450, 3a18	12p11	12	NC_051347.1	8880528	8930382	plus	13		
10116	Rattus norvegicus	64033	0	live	Ccnd2		cyclin D2	G1/S-specific cyclin-D2|vin-1 proto-oncogene	4q42	4	NC_051339.1	159966883	159989261	minus	5		
10116	Rattus norvegicus	63864	0	live	Hsd17b10	ABAD, ERAB, HSD10, Hadh2, MHBD	hydroxysteroid (17-beta) dehydrogenase 10	3-hydroxyacyl-CoA dehydrogenase type-2|17-beta-HSD 10|17-beta-estradiol 17-dehydrogenase|17-beta-hydroxysteroid dehydrogenase 10|17I(2)-hydroxysteroid dehydrogenase type 10|2-methyl-3-hydroxybutyryl-CoA dehydrogenase|3-alpha-(17-beta)-hydroxysteroid dehydrogenase (NAD(+))|3-hydroxy-2-methylbutyryl-CoA dehydrogenase|3-hydroxyacyl-CoA dehydrogenase type II|3alpha(or 20beta)-hydroxysteroid dehydrogenase|7-alpha-hydroxysteroid dehydrogenase|amyloid beta-peptide binding protein|amyloid-beta peptide binding alcohol dehydrogenase|endoplasmic reticulum-associated amyloid beta-peptide-binding protein|hydroxyacyl-Coenzyme A dehydrogenase, type II|mitochondrial RNase P protein 2|mitochondrial ribonuclease P protein 2|short chain L-3-hydroxyacyl-CoA dehydrogenase|short chain dehydrogenase/reductase family 5C member 1|short-chain type dehydrogenase/reductase XH98G2|type II HADH	Xq13	X	NC_051356.1	21089152	21091597	plus	6		
9606	Homo sapiens	3479	0	live	IGF1	IGF, IGF-I, IGFI, MGF	insulin like growth factor 1	insulin-like growth factor I|insulin-like growth factor 1 (somatomedin C)|insulin-like growth factor IB|mechano growth factor|somatomedin-C	12q23.2	12	NC_000012.12	102395874	102481839	minus	7	147440	
